Pin;IP;Sequence;Subsequence;Field;Size;PerBit;LowLimit;HighLimit;ExpectedData;Equation;ItuffToken;ExitPort;Base;StorageToken
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S13;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S13;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S14;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S14;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S16;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S16;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S17;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S17;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S18;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S18;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S19;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S19;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S20;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S20;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S21;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S21;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S24;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S24;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S25;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S25;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S26;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S26;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S27;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S27;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S28;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S28;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A0S29;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A0S29;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S0;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S0;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S2;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S2;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S3;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S3;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S4;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S4;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S5;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S5;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S6;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S6;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S7;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S7;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S8;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S8;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S9;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S9;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S10;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S10;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S11;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S11;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S12;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S12;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S13;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S13;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S14;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S14;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S16;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S16;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S17;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S17;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S18;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S18;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S19;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S19;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S20;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S20;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S21;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S21;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S24;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S24;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S25;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S25;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S26;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S26;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S27;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S27;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S28;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S28;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A1S29;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A1S29;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S0;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S0;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S2;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S2;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S3;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S3;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S4;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S4;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S5;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S5;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S6;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S6;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S7;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S7;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S8;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S8;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S9;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S9;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S10;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S10;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S11;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S11;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S12;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S12;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S13;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S13;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S14;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S14;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S16;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S16;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S17;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S17;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S18;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S18;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S19;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S19;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S20;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S20;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CAT_ALERT_PLUSMINUS;raw0;A2S21;1;0;-;-;-;-;TH_C816_CAT_ALERT_PLUSMINUS_CLASS_A2S21;2;;I:DUT.iC816_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
