Pin;IP;Sequence;Subsequence;Field;Size;PerBit;LowLimit;HighLimit;ExpectedData;Equation;ItuffToken;ExitPort;Base;StorageToken
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;CCF1S0;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;CCF1S0;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;CCF1S1;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;CCF1S1;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;CCF1S2;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;CCF1S2;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;CCF1S3;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;CCF1S3;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S0;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S0;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S2;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S2;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S3;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S3;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S4;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S4;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S5;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S5;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S6;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S6;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S7;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S7;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S8;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S8;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S9;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S9;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S10;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S10;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S11;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S11;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S12;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S12;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S13;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S13;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S14;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S14;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S16;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S16;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S17;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S17;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S18;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S18;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S19;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S19;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S20;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S20;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S21;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S21;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S24;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S24;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S25;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S25;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S26;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S26;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S27;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S27;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S28;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S28;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A0S29;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A0S29;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S0;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S0;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S2;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S2;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S3;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S3;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S4;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S4;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S5;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S5;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S6;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S6;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S7;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S7;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S8;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S8;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S9;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S9;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S10;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S10;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S11;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S11;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S12;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S12;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S13;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S13;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S14;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S14;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S16;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S16;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S17;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S17;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S18;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S18;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S19;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S19;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S20;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S20;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S21;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S21;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S24;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S24;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S25;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S25;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S26;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S26;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S27;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S27;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S28;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S28;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;A1S29;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;A1S29;8;0;70;111;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;C0S0;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;C0S0;8;0;55;117;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;C0S1;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;C0S1;8;0;55;117;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;C0S2;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;C0S2;8;0;55;117;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;C0S3;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;C0S3;8;0;55;117;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;C0S4;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;C0S4;8;0;55;117;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIMFSMSTATE;raw;C0S5;2;0;-;-;-;-;;2;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
IPC::CPU_TDO;DTS;CATTRIM;raw;C0S5;8;0;55;117;-;-;;3;;I:DUT.iC48_CLASS_TDO_<IP>_<Sequence>_<Subsequence>_<Field>
