Pin,CPU,Domain,Sequence,Subsequence,Register,Field,Size,Equation,ItuffToken,StorageToken
CPU_TDO,CPU,CORE1P,AGSHGATEDBY2_CH1,-,ADC1,ADC1_AGSHGATEDBY2,10,-,-,I:DUT.CPU_CORE1P_AGSHGATEDBY2_CH1
CPU_TDO,CPU,CORE1S,AGSHGATEDBY2_CH1,-,ADC1,ADC1_AGSHGATEDBY2,10,-,-,I:DUT.CPU_CORE1S_AGSHGATEDBY2_CH1
CPU_TDO,CPU,RINGPRIM,AGSHGATEDBY2_CH1,-,ADC1,ADC1_AGSHGATEDBY2,10,-,-,I:DUT.CPU_RINGPRIM_AGSHGATEDBY2_CH1
CPU_TDO,CPU,RINGSEC0,AGSHGATEDBY2_CH1,-,ADC1,ADC1_AGSHGATEDBY2,10,-,-,I:DUT.CPU_RINGSEC0_AGSHGATEDBY2_CH1
CPU_TDO,CPU,ATOM0,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_ATOM0_AGSLVR_CH1
CPU_TDO,CPU,ATOM1,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_ATOM1_AGSLVR_CH1
CPU_TDO,CPU,CORE0P,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_CORE0P_AGSLVR_CH1
CPU_TDO,CPU,CORE0S,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_CORE0S_AGSLVR_CH1
CPU_TDO,CPU,CORE1P,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_CORE1P_AGSLVR_CH1
CPU_TDO,CPU,CORE1S,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_CORE1S_AGSLVR_CH1
CPU_TDO,CPU,RINGPRIM,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_RINGPRIM_AGSLVR_CH1
CPU_TDO,CPU,RINGSEC0,AGSLVR_CH1,-,ADC1,ADC1_AGSLVR,10,-,-,I:DUT.CPU_RINGSEC0_AGSLVR_CH1
CPU_TDO,CPU,ATOM0,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_ATOM0_DGSLVR_CH1
CPU_TDO,CPU,ATOM1,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_ATOM1_DGSLVR_CH1
CPU_TDO,CPU,CORE0P,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_CORE0P_DGSLVR_CH1
CPU_TDO,CPU,CORE0S,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_CORE0S_DGSLVR_CH1
CPU_TDO,CPU,CORE1P,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_CORE1P_DGSLVR_CH1
CPU_TDO,CPU,CORE1S,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_CORE1S_DGSLVR_CH1
CPU_TDO,CPU,RINGPRIM,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_RINGPRIM_DGSLVR_CH1
CPU_TDO,CPU,RINGSEC0,DGSLVR_CH1,-,ADC1,ADC1_DGSLVR,10,-,-,I:DUT.CPU_RINGSEC0_DGSLVR_CH1
