Pin,CPU,Domain,Sequence,Subsequence,Register,Field,Size,Equation,ItuffToken,StorageToken
CPU_TDO,CPU,CORE0S,BGBUF_0,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_BGBUF_0
CPU_TDO,CPU,CORE1P,BGBUF_0,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_BGBUF_0
CPU_TDO,CPU,CORE1S,BGBUF_0,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_BGBUF_0
CPU_TDO,CPU,RINGPRIM,BGBUF_0,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_BGBUF_0
CPU_TDO,CPU,RINGSEC0,BGBUF_0,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_BGBUF_0
CPU_TDO,CPU,ATOM0,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM0_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,ATOM0,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM0_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,ATOM1,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM1_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,ATOM1,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM1_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,CORE0P,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0P_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,CORE0P,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0P_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,CORE0S,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,CORE0S,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,CORE1P,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,CORE1P,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,CORE1S,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,CORE1S,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,RINGPRIM,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,RINGPRIM,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,RINGSEC0,AGS_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_AGS_1
CPU_TDO,CPU,RINGSEC0,DGS_1,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_DGS_1
CPU_TDO,CPU,ATOM0,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM0_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,ATOM1,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM1_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,CORE0P,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0P_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,CORE0S,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,CORE1P,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,CORE1S,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,RINGPRIM,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,RINGSEC0,BGBUF_1,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_BGBUF_1
CPU_TDO,CPU,ATOM0,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM0_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,ATOM0,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM0_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,ATOM1,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM1_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,ATOM1,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM1_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,CORE0P,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0P_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,CORE0P,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0P_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,CORE0S,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,CORE0S,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,CORE1P,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,CORE1P,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,CORE1S,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,CORE1S,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,RINGPRIM,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,RINGPRIM,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,RINGSEC0,AGS_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_AGS_2
CPU_TDO,CPU,RINGSEC0,DGS_2,_CH0,ADC1,ADC1_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_DGS_2
CPU_TDO,CPU,ATOM0,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM0_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,ATOM1,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_ATOM1_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,CORE0P,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0P_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,CORE0S,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE0S_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,CORE1P,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1P_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,CORE1S,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_CORE1S_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,RINGPRIM,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGPRIM_AGSVIEW_L2EN_CH0_BGBUF_2
CPU_TDO,CPU,RINGSEC0,BGBUF_2,_CH0,ADC0,ADC0_AGSVIEW_L2EN,10,-,-,I:DUT.CPU_RINGSEC0_AGSVIEW_L2EN_CH0_BGBUF_2
