Pin,CPU,Domain,Sequence,Subsequence,Register,Field,Size,Equation,ItuffToken,StorageToken
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_22,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE22
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_23,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE23
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_24,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE24
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_25,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE25
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_26,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE26
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_27,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE27
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_28,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE28
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_29,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE29
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_30,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE30
CPU_OBS_06,CPU,ATOM1,CSX,CSX,TRIM_OUT,TRIM_31,1,-,-,I:DUT.CPU_ATOM1_CSX_CODE31
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_1,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE1
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_2,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE2
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_3,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE3
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_4,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE4
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_5,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE5
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_6,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE6
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_7,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE7
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_8,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE8
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_9,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE9
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_10,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE10
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_11,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE11
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_12,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE12
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_13,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE13
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_14,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE14
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_15,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE15
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_16,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE16
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_17,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE17
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_18,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE18
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_19,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE19
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_20,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE20
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_21,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE21
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_22,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE22
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_23,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE23
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_24,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE24
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_25,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE25
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_26,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE26
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_27,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE27
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_28,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE28
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_29,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE29
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_30,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE30
CPU_OBS_06,CPU,CORE0P,CSX,CSX,TRIM_OUT,TRIM_31,1,-,-,I:DUT.CPU_CORE0P_CSX_CODE31
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_1,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE1
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_2,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE2
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_3,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE3
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_4,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE4
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_5,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE5
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_6,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE6
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_7,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE7
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_8,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE8
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_9,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE9
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_10,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE10
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_11,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE11
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_12,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE12
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_13,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE13
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_14,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE14
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_15,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE15
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_16,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE16
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_17,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE17
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_18,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE18
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_19,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE19
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_20,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE20
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_21,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE21
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_22,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE22
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_23,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE23
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_24,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE24
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_25,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE25
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_26,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE26
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_27,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE27
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_28,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE28
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_29,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE29
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_30,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE30
CPU_OBS_06,CPU,CORE0S,CSX,CSX,TRIM_OUT,TRIM_31,1,-,-,I:DUT.CPU_CORE0S_CSX_CODE31
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_1,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE1
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_2,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE2
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_3,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE3
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_4,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE4
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_5,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE5
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_6,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE6
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_7,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE7
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_8,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE8
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_9,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE9
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_10,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE10
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_11,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE11
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_12,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE12
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_13,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE13
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_14,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE14
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_15,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE15
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_16,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE16
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_17,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE17
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_18,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE18
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_19,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE19
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_20,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE20
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_21,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE21
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_22,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE22
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_23,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE23
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_24,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE24
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_25,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE25
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_26,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE26
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_27,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE27
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_28,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE28
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_29,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE29
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_30,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE30
CPU_OBS_06,CPU,CORE1P,CSX,CSX,TRIM_OUT,TRIM_31,1,-,-,I:DUT.CPU_CORE1P_CSX_CODE31
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_1,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE1
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_2,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE2
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_3,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE3
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_4,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE4
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_5,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE5
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_6,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE6
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_7,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE7
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_8,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE8
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_9,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE9
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_10,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE10
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_11,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE11
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_12,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE12
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_13,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE13
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_14,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE14
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_15,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE15
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_16,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE16
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_17,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE17
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_18,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE18
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_19,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE19
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_20,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE20
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_21,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE21
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_22,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE22
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_23,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE23
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_24,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE24
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_25,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE25
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_26,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE26
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_27,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE27
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_28,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE28
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_29,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE29
CPU_OBS_06,CPU,CORE1S,CSX,CSX,TRIM_OUT,TRIM_30,1,-,-,I:DUT.CPU_CORE1S_CSX_CODE30
