Pin;IP;Sequence;Subsequence;Field;Size;PerBit;LowLimit;HighLimit;ExpectedData;Equation;ItuffToken;ExitPort;Base;StorageToken
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;CCF1;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;CCF2;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;CCF2;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;CCF3;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;CCF3;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;A0;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;A0;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;A1;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;A1;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;A2;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;A2;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;A3;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;A3;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C0;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C0;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C1;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C1;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C2;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C2;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C3;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C3;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C4;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C4;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C5;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C5;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C6;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C6;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw1;C7;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw1;C7;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_1;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;AON;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;AON;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;CCF0;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;CCF0;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;CCF1;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;CCF1;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;CCF2;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;CCF2;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;CCF3;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;CCF3;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;A0;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;A0;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;A1;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;A1;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;A2;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;A2;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;A3;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;A3;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C0;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C0;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C1;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C1;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C2;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C2;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C3;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C3;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C4;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C4;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C5;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C5;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C6;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C6;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VALID;raw2;C7;1;0;-;-;-;-;TH_CPU0_C816_BGADC_VALID_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;raw2;C7;15;0;-;-;-;((this/1023)*0.94);TH_CPU0_C816_BGADC_VBG_2;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;AON;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.AON,CPU0_BGADC_VBG.raw1.AON);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;CCF0;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF0,CPU0_BGADC_VBG.raw1.CCF0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;CCF1;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF1,CPU0_BGADC_VBG.raw1.CCF1);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;CCF2;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF2,CPU0_BGADC_VBG.raw1.CCF2);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;CCF3;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF3,CPU0_BGADC_VBG.raw1.CCF3);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;A0;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A0,CPU0_BGADC_VBG.raw1.A0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;A1;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A1,CPU0_BGADC_VBG.raw1.A1);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;A2;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A2,CPU0_BGADC_VBG.raw1.A2);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;A3;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A3,CPU0_BGADC_VBG.raw1.A3);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C0;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C0,CPU0_BGADC_VBG.raw1.C0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C1;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C1,CPU0_BGADC_VBG.raw1.C1);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C2;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C2,CPU0_BGADC_VBG.raw1.C2);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C3;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C3,CPU0_BGADC_VBG.raw1.C3);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C4;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C4,CPU0_BGADC_VBG.raw1.C4);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C5;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C5,CPU0_BGADC_VBG.raw1.C5);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C6;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C6,CPU0_BGADC_VBG.raw1.C6);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min0;C7;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C7,CPU0_BGADC_VBG.raw1.C7);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;AON;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.AON,CPU0_BGADC_VBG.raw2.AON);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;CCF0;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF0,CPU0_BGADC_VBG.raw2.CCF0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;CCF1;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF1,CPU0_BGADC_VBG.raw2.CCF1);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;CCF2;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF2,CPU0_BGADC_VBG.raw2.CCF2);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;CCF3;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.CCF3,CPU0_BGADC_VBG.raw2.CCF3);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;A0;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A0,CPU0_BGADC_VBG.raw2.A0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;A1;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A1,CPU0_BGADC_VBG.raw2.A1);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;A2;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A2,CPU0_BGADC_VBG.raw2.A2);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;A3;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.A3,CPU0_BGADC_VBG.raw2.A3);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C0;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C0,CPU0_BGADC_VBG.raw2.C0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C1;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C1,CPU0_BGADC_VBG.raw2.C1);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C2;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C2,CPU0_BGADC_VBG.raw2.C2);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C3;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C3,CPU0_BGADC_VBG.raw2.C3);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C4;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C4,CPU0_BGADC_VBG.raw2.C4);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C5;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C5,CPU0_BGADC_VBG.raw2.C5);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C6;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C6,CPU0_BGADC_VBG.raw2.C6);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min1;C7;0;0;-;-;-;Min(CPU0_BGADC_VBG.raw0.C7,CPU0_BGADC_VBG.raw2.C7);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;AON;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.AON,CPU0_BGADC_VBG.min1.AON);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;CCF0;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.CCF0,CPU0_BGADC_VBG.min1.CCF0);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;CCF1;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.CCF1,CPU0_BGADC_VBG.min1.CCF1);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;CCF2;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.CCF2,CPU0_BGADC_VBG.min1.CCF2);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;CCF3;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.CCF3,CPU0_BGADC_VBG.min1.CCF3);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;A0;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.A0,CPU0_BGADC_VBG.min1.A0);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;A1;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.A1,CPU0_BGADC_VBG.min1.A1);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;A2;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.A2,CPU0_BGADC_VBG.min1.A2);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;A3;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.A3,CPU0_BGADC_VBG.min1.A3);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C0;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C0,CPU0_BGADC_VBG.min1.C0);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C1;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C1,CPU0_BGADC_VBG.min1.C1);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C2;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C2,CPU0_BGADC_VBG.min1.C2);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C3;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C3,CPU0_BGADC_VBG.min1.C3);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C4;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C4,CPU0_BGADC_VBG.min1.C4);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C5;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C5,CPU0_BGADC_VBG.min1.C5);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C6;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C6,CPU0_BGADC_VBG.min1.C6);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;min2;C7;0;0;-;-;-;Min(CPU0_BGADC_VBG.min0.C7,CPU0_BGADC_VBG.min1.C7);TH_CPU0_C816_BGADC_VBG_MIN;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;max0;AON;0;0;-;-;-;Max(CPU0_BGADC_VBG.raw0.AON,CPU0_BGADC_VBG.raw1.AON);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;max0;CCF0;0;0;-;-;-;Max(CPU0_BGADC_VBG.raw0.CCF0,CPU0_BGADC_VBG.raw1.CCF0);;2;;
IPC::CPU_TDO;DTS;CPU0_BGADC_VBG;max0;CCF1;0;0;-;-;-;Max(CPU0_BGADC_VBG.raw0.CCF1,CPU0_BGADC_VBG.raw1.CCF1);;2;;
